key,type,item,english,translation,notes
dlg_auto,string,,Auto,Auto,
dlg_auto_none,string,,Auto / none,Auto / ingen,
dlg_auto_scan,string,,Auto-scan,Automatisk scanning,
dlg_automation,string,,Automation,Automatisering,
dlg_back,string,,Back,Tilbage,
dlg_backspace,string,,Backspace,Backspace,
dlg_badge_bar_layout,string,,Badge bar layout,Badge bar layout,
dlg_batt,string,,Batt,Batt,
dlg_battery_value,string,,Battery: %1$s,Batteri: %1$s,keep %1$s
dlg_built_in,string,,Built-in,Indbygget,
dlg_cancel,string,,Cancel,Ophæve,
dlg_cancel_arming,string,,Cancel arming,Annuller tilkobling,
dlg_change,string,,Change,Forandring,
dlg_choose_a_side_when_the_badge_bar_is_split,string,,Choose a side when the badge bar is split,"Vælg en side, når badgebjælken er delt",
dlg_choose_a_state,string,,Choose a state,Vælg en stat,
dlg_condition,string,,Condition,Tilstand,
dlg_condition_is,string,,Is,Er,
dlg_condition_is_not,string,,Is not,er ikke,
dlg_condition_state,string,,State,Tilstand,
dlg_vis_and,string,,AND,OG,
dlg_vis_conditional,string,,Conditional,Betinget,
dlg_vis_entity_state,string,,Entity state,Enhedstilstand,
dlg_vis_person,string,,Person,Person,
dlg_visible,string,,Visible,Synlig,
dlg_choose_person,string,,Choose person,Vælg person,
dlg_person_condition_hint,string,,Matches the signed-in Home Assistant user. This rule travels with a shared dashboard.,Matcher den loggede Home Assistant-bruger. Denne regel følger med et delt dashboard.,don't translate Home Assistant
dlg_person_requires_hki7_cloud,string,,Person visibility requires the HKI 7 Cloud component. Install it to select Home Assistant users here.,Personsynlighed kræver komponenten HKI 7 Cloud. Installer det for at vælge Home Assistant brugere her.,"don't translate HKI 7 Cloud, Home Assistant"
dlg_vis_match,string,,Match,Kamp,
dlg_vis_match_all,string,,All rules,Alle regler,
dlg_vis_match_any,string,,Any rule,Enhver regel,
dlg_vis_or,string,,OR,ELLER,
dlg_vis_time_schedule,string,,Time schedule,Tidsplan,
dlg_choose_a_visual_home_assistant_block,string,,Choose a visual Home Assistant block,Vælg en visuel Home Assistant blok,don't translate Home Assistant
dlg_choose_action,string,,Choose action,Vælg handling,
dlg_choose_an_action,string,,Choose an action,Vælg en handling,
dlg_choose_an_entity,string,,Choose an entity,Vælg en enhed,
dlg_choose_an_entity_first,string,,Choose an entity first,Vælg først en enhed,
dlg_choose_entity,string,,Choose entity,Vælg enhed,
dlg_choose_the_home_assistant_entities_that_drive_this_room,string,,Choose the Home Assistant entities that drive this room's live indicators. Indicators only appear while they are active.,"Vælg de Home Assistant-enheder, der driver dette rums live-indikatorer. Indikatorer vises kun, mens de er aktive.",don't translate Home Assistant
dlg_choose_the_profile_for_this_light,string,,Choose the profile for this light,Vælg profilen til denne lampe,
dlg_choose_what_this_action_should_control,string,,Choose what this action should control,"Vælg, hvad denne handling skal kontrollere",
dlg_choose_what_this_badge_summarizes,string,,Choose what this badge summarizes,"Vælg, hvad dette badge opsummerer",
dlg_choose_what_this_header_pill_shows,string,,Choose what this header pill shows,"Vælg, hvad denne header-pille viser",
dlg_clear,string,,Clear,Klar,
dlg_clear_rooms_view,string,,Clear rooms view?,Ryd udsigt til værelserne?,
dlg_climate_dialog_control,string,,Climate dialog control,Kontrol af klimadialog,
dlg_climate_sources_take_priority_and_use_their_current_temper,string,,Climate sources take priority and use their current_temperature and current_humidity values. ,Klimakilder har prioritet og bruger deres aktuelle_temperatur og aktuelle_fugtighedsværdier.,keep the space at the start/end
dlg_climate_summary,string,,Climate summary,Klimaoversigt,
dlg_close,string,,Close,Tæt,
dlg_confirm,string,,Confirm,Bekræfte,
dlg_controls_light_in_this_profile,string,,Controls %1$s light%2$s in this profile.,Styrer %1$s lys%2$s i denne profil.,keep %1$s %2$s
dlg_countdown_timer,string,,Countdown timer,Nedtællingstimer,
dlg_create_a_flow,string,,Create a flow,Skab et flow,
dlg_current,string,,Current %1$s%%,Nuværende %1$s%%,keep %1$s
dlg_current_weather,string,,Current weather,Aktuelt vejr,
dlg_custom,string,,Custom,Skik,
dlg_custom_buttons,string,,Custom buttons,Brugerdefinerede knapper,
dlg_custom_value,string,,Custom %1$s,Tilpasset %1$s,keep %1$s
dlg_custom_name,string,,Custom name,Brugerdefineret navn,
dlg_custom_seconds,string,,Custom seconds,Brugerdefinerede sekunder,
dlg_custom_state,string,,Custom state...,Tilpasset tilstand...,
dlg_date,string,,Date,Dato,
dlg_day_to,string,,%1$s day%2$s to %3$s,%1$s dag%2$s til %3$s,keep %1$s %2$s %3$s
dlg_delete_automation,string,,Delete automation?,Vil du slette automatisering?,
dlg_delete,string,,Delete,Slet,
dlg_description,string,,Description,Beskrivelse,
dlg_details,string,,Details,Detaljer,
dlg_device_value,string,,Device: %1$s,Enhed: %1$s,keep %1$s
dlg_device,string,,Device,Enhed,
dlg_direction,string,,Direction —,Retning -,
dlg_display,string,,Display,Vise,
dlg_display_linked_entities_and_dialog_layout,string,,"Display, linked entities, and dialog layout","Display, sammenkædede enheder og dialoglayout",
dlg_display_mode,string,,Display mode,Visningstilstand,
dlg_display_order,string,,Display order,Vis rækkefølge,
dlg_done,string,,Done,Færdig,
dlg_door_sensors,string,,Door sensors,Dørsensorer,
dlg_edit,string,,Edit,Redigere,
dlg_empty_bin,string,,Empty bin: %1$s,Tom beholder: %1$s,keep %1$s
dlg_end,string,,End: %1$s,Slut: %1$s,keep %1$s
dlg_enter_a_valid_json_object,string,,Enter a valid JSON object,Indtast et gyldigt JSON-objekt,
dlg_enter_code,string,,Enter code,Indtast kode,
dlg_enter_the_same_data_object_home_assistant_shows_in,string,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,"Indtast det samme dataobjekt Home Assistant viser i YAML. JSON bruges her, så værdier bevarer deres nøjagtige type.",don't translate Home Assistant
dlg_entities_count,string,,Entities (%1$s),Enheder (%1$s),keep %1$s
dlg_entities_appearance_and_interactions,string,,"Entities, appearance, and interactions","Entiteter, udseende og interaktioner",
dlg_entities,string,,Entities,Enheder,
dlg_entities_that_signal_activity_or_safety_states,string,,Entities that signal activity or safety states,"Enheder, der signalerer aktivitet eller sikkerhedstilstande",
dlg_entity_integrations,string,,Entity integrations,Entitetsintegrationer,
dlg_entity_name,string,,Entity name,Enhedens navn,
dlg_entity_picture,string,,Entity picture,Enhedsbillede,
dlg_event,string,,Event,Tilfælde,
dlg_exact_text_or_number_reported_by_home_assistant,string,,Exact text or number reported by Home Assistant,Præcis tekst eller nummer rapporteret af Home Assistant,don't translate Home Assistant
dlg_exit_full_screen,string,,Exit full screen,Afslut fuld skærm,
